codi                           area_joc_id             tipus              area_joc_superficie_m2   area_joc_tipus_edat_id         area_joc_tipus_edat_nom   codi_carrer            tipus_via   nom_carrer              numero_postal codi_districte nom_districte   codi_barri        nom_barri                    x_etrs89                 y_etrs89                   longitud                espai_verd_codi        espai_verd_nom
8101-03-J002-PV001-0004403JO    993951   EQUILIBRI          159.02   549   MIXTA            275600   Av     Rasos_de_Peguera                51   8   Nou_Barris   55   Ciutat_Meridiana                431.043.401   4.590.071.003   21.743.248   8101   Parc_de_l'Aqueducte
8101-03-J003-PV002-0004408JO    993952   ALTRES_JOCS        185.97   549   MIXTA            275600   Av     Rasos_de_Peguera                51   8   Nou_Barris   55   Ciutat_Meridiana                431.020.820   4.590.052.351   21.740.566   8101   Parc_de_l'Aqueducte
8101-03-J003-PV002-0004409JO    993952   ALTRES_JOCS        185.97   549   MIXTA            275600   Av     Rasos_de_Peguera                51   8   Nou_Barris   55   Ciutat_Meridiana                431.021.713   4.590.054.672   21.740.671   8101   Parc_de_l'Aqueducte
8101-03-J003-PV002-0004410JO    993952   ALTRES_JOCS        185.97   549   MIXTA            275600   Av     Rasos_de_Peguera                51   8   Nou_Barris   55   Ciutat_Meridiana                431.023.318   4.590.053.827   21.740.864   8101   Parc_de_l'Aqueducte
8101-03-J003-PV037-0004405JO    993952   TOBOGAN            185.97   549   MIXTA            275600   Av     Rasos_de_Peguera                51   8   Nou_Barris   55   Ciutat_Meridiana                431.022.521   4.590.064.989   21.740.755   8101   Parc_de_l'Aqueducte
8101-03-J003-PV038-0004406JO    993952   TOBOGAN            185.97   549   MIXTA            275600   Av     Rasos_de_Peguera                51   8   Nou_Barris   55   Ciutat_Meridiana                431.026.157   4.590.069.495   21.741.186   8101   Parc_de_l'Aqueducte
8101-03-J003-PV039-0004404JO    993952   TOBOGAN            185.97   549   MIXTA            275600   Av     Rasos_de_Peguera                51   8   Nou_Barris   55   Ciutat_Meridiana                431.019.123   4.590.060.824   21.740.353   8101   Parc_de_l'Aqueducte
8101-03-J004-PV001-0004411JO    993949   MULTIJOC           179.81   547   DE_6_A_12_ANYS   275600   Av     Rasos_de_Peguera                51   8   Nou_Barris   55   Ciutat_Meridiana                431.043.381   4.590.025.117   21.743.299   8101   Parc_de_l'Aqueducte
8101-03-V039-SV002-0004407JO         0   TOBOGAN            541.64     0   -                275600   Av     Rasos_de_Peguera                51   8   Nou_Barris   55   Ciutat_Meridiana                431.029.530   4.590.073.758   21.741.585   8101   Parc_de_l'Aqueducte
8104-03-J001-PV001-0003994JO    906467   MULTIJOC           178.19   549   MIXTA            275600   Av     Rasos_de_Peguera                48   8   Nou_Barris   55   Ciutat_Meridiana                431.327.175   4.590.284.741   21.776.981   8104   Ciutat_Meridiana_c._(Costabona_18_c._mercat)
8104-03-J001-PV001-0003995JO    906467   ALTRES_JOCS        178.19   549   MIXTA            275600   Av     Rasos_de_Peguera                48   8   Nou_Barris   55   Ciutat_Meridiana                431.332.568   4.590.288.223   21.777.622   8104   Ciutat_Meridiana_c._(Costabona_18_c._mercat)
8104-03-J001-PV001-0003996JO    906467   BALANCi            178.19   549   MIXTA            275600   Av     Rasos_de_Peguera                48   8   Nou_Barris   55   Ciutat_Meridiana                431.331.164   4.590.284.326   21.777.459   8104   Ciutat_Meridiana_c._(Costabona_18_c._mercat)
8104-03-J001-PV001-0003997JO    906467   VA_I_Ve            178.19   549   MIXTA            275600   Av     Rasos_de_Peguera                48   8   Nou_Barris   55   Ciutat_Meridiana                431.323.803   4.590.279.231   21.776.583   8104   Ciutat_Meridiana_c._(Costabona_18_c._mercat)
8106-02-J001-PV001-0000886JO     45145   TOBOGAN            165.85   547   DE_6_A_12_ANYS    92950   C      Costabona                       16   8   Nou_Barris   55   Ciutat_Meridiana                431.388.122   4.590.448.804   21.784.091   8106   Ciutat_Meridiana_(Costabona_c._16_-_18)
8106-02-J001-PV001-0000890JO     45145   GRIMPAR            165.85   547   DE_6_A_12_ANYS    92950   C      Costabona                       16   8   Nou_Barris   55   Ciutat_Meridiana                431.394.261   4.590.452.541   21.784.822   8106   Ciutat_Meridiana_(Costabona_c._16_-_18)
8106-02-J001-PV001-0000892JO     45145   GRONXADOR          165.85   547   DE_6_A_12_ANYS    92950   C      Costabona                       16   8   Nou_Barris   55   Ciutat_Meridiana                431.399.813   4.590.455.424   21.785.484   8106   Ciutat_Meridiana_(Costabona_c._16_-_18)
8107-02-J001-PV001-0000884JO    965456   GRONXADOR          600.58   549   MIXTA            248301   C      Pedraforca                       8   8   Nou_Barris   55   Ciutat_Meridiana                431.150.299   4.590.271.406   21.755.818   8107   Ciutat_Meridiana_(Pedraforca_c._nº_8)
8107-02-J001-PV001-0003976JO    965456   BALANCi            600.58   549   MIXTA            248301   C      Pedraforca                       8   8   Nou_Barris   55   Ciutat_Meridiana                431.153.329   4.590.271.199   21.756.181   8107   Ciutat_Meridiana_(Pedraforca_c._nº_8)
8108-02-J001-PV001-0004361JO     86122   ALTRES_JOCS        134.77   546   FINS_A_5_ANYS      3701   C      Agudes                          91   8   Nou_Barris   55   Ciutat_Meridiana                430.978.453   4.590.210.057   21.735.313   8108   Rasos_de_Peguera_Jardins_
8108-02-J001-PV001-0004369JO     86122   GRONXADOR          134.77   546   FINS_A_5_ANYS      3701   C      Agudes                          91   8   Nou_Barris   55   Ciutat_Meridiana                430.983.189   4.590.214.900   21.735.875   8108   Rasos_de_Peguera_Jardins_
8108-02-J002-PV002-0004362JO    978915   GRIMPAR            215.82   547   DE_6_A_12_ANYS     3701   C      Agudes                          91   8   Nou_Barris   55   Ciutat_Meridiana                431.056.556   4.590.267.260   21.744.599   8108   Rasos_de_Peguera_Jardins_
8108-02-J002-PV002-0004363JO    978915   GRIMPAR            215.82   547   DE_6_A_12_ANYS     3701   C      Agudes                          91   8   Nou_Barris   55   Ciutat_Meridiana                431.063.091   4.590.271.145   21.745.377   8108   Rasos_de_Peguera_Jardins_
8108-02-J002-PV002-0004364JO    978915   GRIMPAR            215.82   547   DE_6_A_12_ANYS     3701   C      Agudes                          91   8   Nou_Barris   55   Ciutat_Meridiana                431.074.215   4.590.272.725   21.746.707   8108   Rasos_de_Peguera_Jardins_
8108-02-J002-PV002-0004365JO    978915   TOBOGAN            215.82   547   DE_6_A_12_ANYS     3701   C      Agudes                          91   8   Nou_Barris   55   Ciutat_Meridiana                431.053.720   4.590.266.274   21.744.261   8108   Rasos_de_Peguera_Jardins_
8108-02-J002-PV002-0004366JO    978915   TOBOGAN            215.82   547   DE_6_A_12_ANYS     3701   C      Agudes                          91   8   Nou_Barris   55   Ciutat_Meridiana                431.059.269   4.590.269.110   21.744.922   8108   Rasos_de_Peguera_Jardins_
8108-02-J002-PV002-0004367JO    978915   TOBOGAN            215.82   547   DE_6_A_12_ANYS     3701   C      Agudes                          91   8   Nou_Barris   55   Ciutat_Meridiana                431.067.099   4.590.271.514   21.745.857   8108   Rasos_de_Peguera_Jardins_
8108-02-J002-PV002-0004368JO    978915   TOBOGAN            215.82   547   DE_6_A_12_ANYS     3701   C      Agudes                          91   8   Nou_Barris   55   Ciutat_Meridiana                431.070.921   4.590.272.563   21.746.313   8108   Rasos_de_Peguera_Jardins_
8109-01-J001-PV001-0002143JO     86097   VA_I_Ve            162.82   547   DE_6_A_12_ANYS   248301   C      Pedraforca                      42   8   Nou_Barris   55   Ciutat_Meridiana                431.140.066   4.590.441.766   21.754.399   8109   Ciutat_Meridiana_(Pedraforca_Pcta._)
8109-01-J001-PV001-0002144JO     86097   GRIMPAR            162.82   547   DE_6_A_12_ANYS   248301   C      Pedraforca                      42   8   Nou_Barris   55   Ciutat_Meridiana                431.141.211   4.590.446.404   21.754.531   8109   Ciutat_Meridiana_(Pedraforca_Pcta._)
8109-01-J001-PV001-0002145JO     86097   TOBOGAN            162.82   547   DE_6_A_12_ANYS   248301   C      Pedraforca                      42   8   Nou_Barris   55   Ciutat_Meridiana                431.148.563   4.590.448.977   21.755.408   8109   Ciutat_Meridiana_(Pedraforca_Pcta._)
8109-01-J001-PV001-0002146JO     86097   GRONXADOR          162.82   547   DE_6_A_12_ANYS   248301   C      Pedraforca                      42   8   Nou_Barris   55   Ciutat_Meridiana                431.143.206   4.590.451.984   21.754.763   8109   Ciutat_Meridiana_(Pedraforca_Pcta._)
8124-01-J001-PV001-0002140JO     86087   TORRE_TOBOGAN      78.13    546   FINS_A_5_ANYS    138052   Pl     Gabriel_Alomar                   1   8   Nou_Barris   45   Porta                           431.688.198   4.587.651.614   21.823.184   8124   Gabriel_Alomar_Pl.
8124-01-J001-PV001-0002141JO     86087   BALANCi            78.13    546   FINS_A_5_ANYS    138052   Pl     Gabriel_Alomar                   1   8   Nou_Barris   45   Porta                           431.687.298   4.587.656.288   21.823.071   8124   Gabriel_Alomar_Pl.
8127-01-J001-PV001-0002136JO    660975   MULTIJOC           68.10    549   MIXTA            700707   Pl     Roja_de_la_Ciutat_Meridiana      0   8   Nou_Barris   55   Ciutat_Meridiana                431.450.938   4.590.310.279   21.791.770   8127   Ciutat_Meridiana_(Roja_Pl.)
8127-01-J002-PV001-0002134JO    660980   BALANCi            80.01    549   MIXTA            700707   Pl     Roja_de_la_Ciutat_Meridiana      0   8   Nou_Barris   55   Ciutat_Meridiana                431.434.044   4.590.295.402   21.789.764   8127   Ciutat_Meridiana_(Roja_Pl.)
8127-01-J002-PV001-0002135JO    660980   GRONXADOR          80.01    549   MIXTA            700707   Pl     Roja_de_la_Ciutat_Meridiana      0   8   Nou_Barris   55   Ciutat_Meridiana                431.443.022   4.590.303.821   21.790.829   8127   Ciutat_Meridiana_(Roja_Pl.)
8127-01-J002-PV001-0002139JO    660980   BALANCi            80.01    549   MIXTA            700707   Pl     Roja_de_la_Ciutat_Meridiana      0   8   Nou_Barris   55   Ciutat_Meridiana                431.437.996   4.590.299.236   21.790.233   8127   Ciutat_Meridiana_(Roja_Pl.)
8127-01-J003-PV001-0002137JO    660979   VA_I_Ve            73.10    549   MIXTA            700707   Pl     Roja_de_la_Ciutat_Meridiana      0   8   Nou_Barris   55   Ciutat_Meridiana                431.421.127   4.590.286.960   21.788.227   8127   Ciutat_Meridiana_(Roja_Pl.)
8127-01-J003-PV001-0002138JO    660979   TOBOGAN            73.10    549   MIXTA            700707   Pl     Roja_de_la_Ciutat_Meridiana      0   8   Nou_Barris   55   Ciutat_Meridiana                431.426.517   4.590.290.237   21.788.869   8127   Ciutat_Meridiana_(Roja_Pl.)
8145-01-J001-PV001-0000061JO     26337   MULTIJOC           88.36    546   FINS_A_5_ANYS    119003   Pg     Fabra_i_Puig                  9411   8   Nou_Barris   48   la_Guineueta                    430.347.934   4.587.772.767   21.662.633   8145   Can_Ensenya_C._(Fabra_i_PuigPtge._(Villalba_dels_Arcs_c._-_Valldaura_Pg.)
8145-01-J001-PV001-0000062JO     26337   GRONXADOR          88.36    546   FINS_A_5_ANYS    119003   Pg     Fabra_i_Puig                  9411   8   Nou_Barris   48   la_Guineueta                    430.345.754   4.587.775.455   21.662.369   8145   Can_Ensenya_C._(Fabra_i_PuigPtge._(Villalba_dels_Arcs_c._-_Valldaura_Pg.)
8145-01-J001-PV001-0000063JO     26337   BALANCi            88.36    546   FINS_A_5_ANYS    119003   Pg     Fabra_i_Puig                  9411   8   Nou_Barris   48   la_Guineueta                    430.350.076   4.587.770.173   21.662.893   8145   Can_Ensenya_C._(Fabra_i_PuigPtge._(Villalba_dels_Arcs_c._-_Valldaura_Pg.)
8149-01-J001-PV001-0002164JO     86221   ALTRES_JOCS        171.14   546   FINS_A_5_ANYS    254406   C      Petrarca                        23   8   Nou_Barris   44   Vilapicina_i_la_Torre_Llobeta   430.329.205   4.586.728.139   21.661.596   8149   Petrarca_c._-_Cartella_c.
8149-01-J001-PV001-0002165JO     86221   ALTRES_JOCS        171.14   546   FINS_A_5_ANYS    254406   C      Petrarca                        23   8   Nou_Barris   44   Vilapicina_i_la_Torre_Llobeta   430.335.020   4.586.725.265   21.662.295   8149   Petrarca_c._-_Cartella_c.
8149-01-J001-PV001-0004283JO     86221   SORRALET           171.14   546   FINS_A_5_ANYS    254406   C      Petrarca                        23   8   Nou_Barris   44   Vilapicina_i_la_Torre_Llobeta   430.329.195   4.586.722.514   21.661.601   8149   Petrarca_c._-_Cartella_c.
8161-01-J001-PV004-0002159JO     86200   TOBOGAN            148.46   546   FINS_A_5_ANYS    131701   C      Formentor                        7   8   Nou_Barris   45   Porta                           430.952.461   4.587.531.925   21.735.263   8161   Formentor_c._-_Alcudia_c.
8161-01-J001-PV004-0002160JO     86200   BALANCi            148.46   546   FINS_A_5_ANYS    131701   C      Formentor                        7   8   Nou_Barris   45   Porta                           430.952.829   4.587.537.482   21.735.301   8161   Formentor_c._-_Alcudia_c.
8161-01-J001-PV004-0002161JO     86200   BALANCi            148.46   546   FINS_A_5_ANYS    131701   C      Formentor                        7   8   Nou_Barris   45   Porta                           430.956.453   4.587.536.225   21.735.736   8161   Formentor_c._-_Alcudia_c.
8163-01-J001-PV001-0000001JO     17935   MULTIJOC           319.66   549   MIXTA            701149   C      Marie_Curie                      4   8   Nou_Barris   48   la_Guineueta                    430.567.526   4.587.464.099   21.689.271   8163   Central_de_Nou_Barris_Parc
8163-01-J001-PV001-0000002JO    17935   ALTRES_JOCS        319.66   549   MIXTA               701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.561.776   4.587.467.249   21.688.579   8163   Central_de_Nou_Barris_Parc
8163-01-J001-PV001-0000003JO    17935   MULTIJOC           319.66   549   MIXTA               701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.562.126   4.587.459.507   21.688.630   8163   Central_de_Nou_Barris_Parc
8163-01-J001-PV001-0000004JO    17935   BALANCi            319.66   549   MIXTA               701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.558.810   4.587.454.146   21.688.239   8163   Central_de_Nou_Barris_Parc
8163-01-J001-PV001-0000005JO    17935   BALANCi            319.66   549   MIXTA               701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.562.512   4.587.453.344   21.688.683   8163   Central_de_Nou_Barris_Parc
8163-01-J001-PV001-0000006JO    17935   GRONXADOR          319.66   549   MIXTA               701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.558.988   4.587.449.604   21.688.265   8163   Central_de_Nou_Barris_Parc
8163-01-J002-PV006-0004224JO    17927   ALTRES_JOCS        984.94   549   MIXTA               701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.475.294   4.587.562.563   21.678.119   8163   Central_de_Nou_Barris_Parc
8163-01-J002-PV008-0004225JO    17927   ALTRES_JOCS        984.94   549   MIXTA               701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.469.203   4.587.527.386   21.677.430   8163   Central_de_Nou_Barris_Parc
8163-01-J002-PV010-0004226JO    17927   GRIMPAR            984.94   549   MIXTA               701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.458.848   4.587.530.470   21.676.187   8163   Central_de_Nou_Barris_Parc
8163-01-J002-PV012-0004230JO    17927   MULTIJOC           984.94   549   MIXTA               701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.469.162   4.587.538.030   21.677.413   8163   Central_de_Nou_Barris_Parc
8163-01-J002-PV013-0004231JO    17927   GRIMPAR            984.94   549   MIXTA               701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.475.109   4.587.551.538   21.678.109   8163   Central_de_Nou_Barris_Parc
8163-01-J004-PV004-0003768JO    17930   GRIMPAR            262.71   547   DE_6_A_12_ANYS      701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.435.362   4.587.618.223   21.673.275   8163   Central_de_Nou_Barris_Parc
8163-01-J004-PV004-0003769JO    17930   GRONXADOR          262.71   547   DE_6_A_12_ANYS      701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.440.839   4.587.623.299   21.673.925   8163   Central_de_Nou_Barris_Parc
8163-01-J005-PV001-0000026JO    17931   MULTIJOC           238.63   547   DE_6_A_12_ANYS      701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.421.368   4.587.631.352   21.671.585   8163   Central_de_Nou_Barris_Parc
8163-01-J005-PV001-0000027JO    17931   VA_I_Ve            238.63   547   DE_6_A_12_ANYS      701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.415.913   4.587.626.776   21.670.938   8163   Central_de_Nou_Barris_Parc
8163-01-J005-PV001-0000028JO    17931   GRONXADOR          238.63   547   DE_6_A_12_ANYS      701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.412.405   4.587.623.531   21.670.522   8163   Central_de_Nou_Barris_Parc
8163-01-J006-PV001-0000043JO    17932   BALANCi            151.65   546   FINS_A_5_ANYS       701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.398.458   4.587.631.415   21.668.843   8163   Central_de_Nou_Barris_Parc
8163-01-J006-PV001-0000044JO    17932   GRONXADOR          151.65   546   FINS_A_5_ANYS       701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.394.960   4.587.631.534   21.668.425   8163   Central_de_Nou_Barris_Parc
8163-01-J006-PV001-0000045JO    17932   BALANCi            151.65   546   FINS_A_5_ANYS       701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.396.208   4.587.629.140   21.668.577   8163   Central_de_Nou_Barris_Parc
8163-01-J006-PV001-0000046JO    17932   TORRE_TOBOGAN      151.65   546   FINS_A_5_ANYS       701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.399.126   4.587.636.007   21.668.918   8163   Central_de_Nou_Barris_Parc
8163-01-J007-PV002-0000034JO    17933   BALANCi            282.64   546   FINS_A_5_ANYS       701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.336.815   4.587.580.597   21.661.524   8163   Central_de_Nou_Barris_Parc
8163-01-J007-PV002-0000035JO    17933   BALANCi            282.64   546   FINS_A_5_ANYS       701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.338.154   4.587.578.486   21.661.687   8163   Central_de_Nou_Barris_Parc
8163-01-J007-PV002-0000036JO    17933   BALANCi            282.64   546   FINS_A_5_ANYS       701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.339.652   4.587.583.903   21.661.860   8163   Central_de_Nou_Barris_Parc
8163-01-J007-PV002-0000037JO    17933   BALANCi            282.64   546   FINS_A_5_ANYS       701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.341.625   4.587.578.936   21.662.102   8163   Central_de_Nou_Barris_Parc
8163-01-J007-PV002-0000038JO    17933   BALANCi            282.64   546   FINS_A_5_ANYS       701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.343.695   4.587.581.243   21.662.347   8163   Central_de_Nou_Barris_Parc
8163-01-J007-PV002-0000039JO    17933   BALANCi            282.64   546   FINS_A_5_ANYS       701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.342.786   4.587.584.231   21.662.235   8163   Central_de_Nou_Barris_Parc
8163-01-J007-PV004-0000029JO    17933   BALANCi            282.64   546   FINS_A_5_ANYS       701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.328.570   4.587.584.925   21.660.532   8163   Central_de_Nou_Barris_Parc
8163-01-J007-PV004-0000030JO    17933   BALANCi            282.64   546   FINS_A_5_ANYS       701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.326.065   4.587.586.951   21.660.230   8163   Central_de_Nou_Barris_Parc
8163-01-J007-PV004-0000047JO    17933   BALANCi            282.64   546   FINS_A_5_ANYS       701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.323.122   4.587.584.709   21.659.881   8163   Central_de_Nou_Barris_Parc
8163-01-J007-PV004-0003949JO    17933   GRONXADOR          282.64   546   FINS_A_5_ANYS       701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.325.910   4.587.580.489   21.660.219   8163   Central_de_Nou_Barris_Parc
8163-01-J008-PV001-0003950JO   870964   GRONXADOR          66.13    547   DE_6_A_12_ANYS      701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.276.821   4.587.590.580   21.654.332   8163   Central_de_Nou_Barris_Parc
8163-01-J009-PV001-0000017JO   870963   MULTIJOC           163.35   547   DE_6_A_12_ANYS      701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.273.848   4.587.580.295   21.653.988   8163   Central_de_Nou_Barris_Parc
8163-01-J009-PV001-0000018JO   870963   MULTIJOC           163.35   547   DE_6_A_12_ANYS      701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.283.189   4.587.579.585   21.655.107   8163   Central_de_Nou_Barris_Parc
8163-01-J009-PV001-0000019JO   870963   MULTIJOC           163.35   547   DE_6_A_12_ANYS      701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.282.601   4.587.576.147   21.655.041   8163   Central_de_Nou_Barris_Parc
8163-01-J010-PV002-0000007JO    17934   GRIMPAR            117.58   547   DE_6_A_12_ANYS      701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.077.555   4.587.787.341   21.630.255   8163   Central_de_Nou_Barris_Parc
8163-01-J011-PV002-0004223JO    17928   TIROLINA           74.11    547   DE_6_A_12_ANYS      701149   C      Marie_Curie                    4   8   Nou_Barris   48   la_Guineueta                    430.448.396   4.587.535.447   21.674.931   8163   Central_de_Nou_Barris_Parc
8172-01-J001-PV002-0002809JO   254060   TOBOGAN            95.46    546   FINS_A_5_ANYS       168304   C      Joaquim_Valls                 11   8   Nou_Barris   52   la_Prosperitat                  431.806.282   4.588.199.006   21.836.700   8172   Verda_de_la_Prosperitat_Pl.
8172-01-J001-PV002-0002810JO   254060   BALANCi            95.46    546   FINS_A_5_ANYS       168304   C      Joaquim_Valls                 11   8   Nou_Barris   52   la_Prosperitat                  431.804.234   4.588.194.891   21.836.459   8172   Verda_de_la_Prosperitat_Pl.
8172-01-J002-PV002-0002807JO   254061   MULTIJOC           96.51    547   DE_6_A_12_ANYS      168304   C      Joaquim_Valls                 11   8   Nou_Barris   52   la_Prosperitat                  431.818.374   4.588.218.461   21.838.125   8172   Verda_de_la_Prosperitat_Pl.
8174-01-J001-PV001-0002174JO    86273   GRONXADOR          498.88   549   MIXTA               701302   Pl     Treballadores_Harry_Walker     0   8   Nou_Barris   52   la_Prosperitat                  431.588.278   4.587.940.500   21.810.898   8174   Harry_Walker_Pl.
8174-01-J001-PV001-0002175JO    86273   GRIMPAR            498.88   549   MIXTA               701302   Pl     Treballadores_Harry_Walker     0   8   Nou_Barris   52   la_Prosperitat                  431.617.874   4.587.908.853   21.814.476   8174   Harry_Walker_Pl.
8174-01-J001-PV001-0002176JO    86273   MULTIJOC           498.88   549   MIXTA               701302   Pl     Treballadores_Harry_Walker     0   8   Nou_Barris   52   la_Prosperitat                  431.581.629   4.587.942.587   21.810.100   8174   Harry_Walker_Pl.
8174-01-J001-PV001-0002178JO    86273   VA_I_Ve            498.88   549   MIXTA               701302   Pl     Treballadores_Harry_Walker     0   8   Nou_Barris   52   la_Prosperitat                  431.598.012   4.587.930.107   21.812.075   8174   Harry_Walker_Pl.
8174-01-J001-PV001-0002179JO    86273   GRIMPAR            498.88   549   MIXTA               701302   Pl     Treballadores_Harry_Walker     0   8   Nou_Barris   52   la_Prosperitat                  431.611.438   4.587.915.534   21.813.699   8174   Harry_Walker_Pl.
8174-01-J001-PV001-0002180JO    86273   GRONXADOR          498.88   549   MIXTA               701302   Pl     Treballadores_Harry_Walker     0   8   Nou_Barris   52   la_Prosperitat                  431.606.446   4.587.920.838   21.813.095   8174   Harry_Walker_Pl.
8174-01-J001-PV001-0002181JO    86273   BALANCi            498.88   549   MIXTA               701302   Pl     Treballadores_Harry_Walker     0   8   Nou_Barris   52   la_Prosperitat                  431.590.141   4.587.933.790   21.811.129   8174   Harry_Walker_Pl.
8174-01-J001-PV001-0002182JO    86273   BALANCi            498.88   549   MIXTA               701302   Pl     Treballadores_Harry_Walker     0   8   Nou_Barris   52   la_Prosperitat                  431.586.830   4.587.936.411   21.810.730   8174   Harry_Walker_Pl.
8174-01-J001-PV001-0003197JO    86273   BALANCi            498.88   549   MIXTA               701302   Pl     Treballadores_Harry_Walker     0   8   Nou_Barris   52   la_Prosperitat                  431.600.426   4.587.924.927   21.812.370   8174   Harry_Walker_Pl.
8174-01-J001-PV001-0004907JO    86273   TOBOGAN            498.88   549   MIXTA               701302   Pl     Treballadores_Harry_Walker     0   8   Nou_Barris   52   la_Prosperitat                  431.614.409   4.587.911.601   21.814.059   8174   Harry_Walker_Pl.
8174-01-J001-PV001-0004925JO    86273   SEIENT_GRONXADOR   498.88   549   MIXTA               701302   Pl     Treballadores_Harry_Walker     0   8   Nou_Barris   52   la_Prosperitat                  431.589.448   4.587.940.961   21.811.038   8174   Harry_Walker_Pl.
8174-01-J001-PV001-0004926JO    86273   SEIENT_GRONXADOR   498.88   549   MIXTA               701302   Pl     Treballadores_Harry_Walker     0   8   Nou_Barris   52   la_Prosperitat                  431.607.675   4.587.921.926   21.813.241   8174   Harry_Walker_Pl.
8174-01-J001-PV001-0004927JO    86273   SEIENT_GRONXADOR   498.88   549   MIXTA               701302   Pl     Treballadores_Harry_Walker     0   8   Nou_Barris   52   la_Prosperitat                  431.605.251   4.587.919.682   21.812.953   8174   Harry_Walker_Pl.
8177-01-J001-PV001-0002171JO    86252   BALANCi            102.75   549   MIXTA               275600   Av     Rasos_de_Peguera              49   8   Nou_Barris   55   Ciutat_Meridiana                431.204.630   4.590.106.964   21.762.511   8177   Vallcibera_c._-_Rasos_de_Peguera_c.
8177-01-J001-PV001-0003999JO    86252   MULTIJOC           102.75   549   MIXTA               275600   Av     Rasos_de_Peguera              49   8   Nou_Barris   55   Ciutat_Meridiana                431.204.962   4.590.110.407   21.762.547   8177   Vallcibera_c._-_Rasos_de_Peguera_c.
8177-01-J001-PV001-0004000JO    86252   BALANCi            102.75   549   MIXTA               275600   Av     Rasos_de_Peguera              49   8   Nou_Barris   55   Ciutat_Meridiana                431.207.106   4.590.114.404   21.762.799   8177   Vallcibera_c._-_Rasos_de_Peguera_c.
8185-03-J001-PV002-0004599JO    25382   BALANCi            177.83   546   FINS_A_5_ANYS       180751   C      Lorena                       109   8   Nou_Barris   48   la_Guineueta                    430.956.009   4.587.731.965   21.735.459   8185   Lorena_c._109
8185-03-J001-PV002-0004600JO    25382   EQUILIBRI          177.83   546   FINS_A_5_ANYS       180751   C      Lorena                       109   8   Nou_Barris   48   la_Guineueta                    430.957.674   4.587.728.237   21.735.663   8185   Lorena_c._109
8185-03-J001-PV002-0004601JO    25382   ALTRES_JOCS        177.83   546   FINS_A_5_ANYS       180751   C      Lorena                       109   8   Nou_Barris   48   la_Guineueta                    430.965.072   4.587.732.224   21.736.544   8185   Lorena_c._109
8185-03-J001-PV002-0004602JO    25382   MULTIJOC           177.83   546   FINS_A_5_ANYS       180751   C      Lorena                       109   8   Nou_Barris   48   la_Guineueta                    430.961.149   4.587.734.946   21.736.071   8185   Lorena_c._109
8185-03-J001-PV002-0004603JO    25382   ALTRES_JOCS        177.83   546   FINS_A_5_ANYS       180751   C      Lorena                       109   8   Nou_Barris   48   la_Guineueta                    430.963.162   4.587.728.838   21.736.319   8185   Lorena_c._109
