codi                           codi_carrer        tipus_via   nom_carrer           numero_postal          codi_districte        nom_districte   codi_barri        nom_barri                    x_etrs89                 y_etrs89                   longitud                latitud                 espai_verd_codi        espai_verd_nom
7088-01-J001-PV002-0000936JO   700832   Pl     Josep_Pallach            9999   7   Horta-Guinardo   41   la_Vall_d'Hebron           429.070.556   4.587.251.089   21.510.359   414.336.967   7088   Josep_Pallach_PI.
7088-01-J001-PV002-0000938JO   700832   Pl     Josep_Pallach            9999   7   Horta-Guinardo   41   la_Vall_d'Hebron           429.070.720   4.587.247.235   21.510.383   414.336.620   7088   Josep_Pallach_PI.
7088-01-J001-PV002-0000939JO   700832   Pl     Josep_Pallach            9999   7   Horta-Guinardo   41   la_Vall_d'Hebron           429.068.721   4.587.248.591   21.510.143   414.336.741   7088   Josep_Pallach_PI.
7088-01-J002-PV001-0000935JO   700832   Pl     Josep_Pallach            9999   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.997.233   4.587.223.864   21.501.616   414.334.451   7088   Josep_Pallach_PI.
7088-01-J002-PV001-0000940JO   700832   Pl     Josep_Pallach            9999   7   Horta-Guinardo   41   la_Vall_d'Hebron           429.007.450   4.587.220.321   21.502.843   414.334.140   7088   Josep_Pallach_PI.
7088-01-J002-PV001-0000941JO   700832   Pl     Josep_Pallach            9999   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.999.225   4.587.220.059   21.501.859   414.334.110   7088   Josep_Pallach_PI.
7088-01-J002-PV001-0000943JO   700832   Pl     Josep_Pallach            9999   7   Horta-Guinardo   41   la_Vall_d'Hebron           429.003.772   4.587.218.839   21.502.405   414.334.004   7088   Josep_Pallach_PI.
7088-01-J002-PV001-0000944JO   700832   Pl     Josep_Pallach            9999   7   Horta-Guinardo   41   la_Vall_d'Hebron           429.002.745   4.587.221.833   21.502.278   414.334.272   7088   Josep_Pallach_PI.
7093-02-J001-PV001-0001856JO    92202   C      Cortada                    49   7   Horta-Guinardo   38   la_Teixonera               428.978.578   4.586.285.368   21.500.486   414.249.908   7093   Garrofers_Parc
7093-02-J001-PV001-0001857JO    92202   C      Cortada                    49   7   Horta-Guinardo   38   la_Teixonera               428.981.404   4.586.290.083   21.500.819   414.250.335   7093   Garrofers_Parc
7093-02-J001-PV001-0001858JO    92202   C      Cortada                    49   7   Horta-Guinardo   38   la_Teixonera               428.986.373   4.586.296.087   21.501.406   414.250.880   7093   Garrofers_Parc
7093-02-J001-PV001-0001859JO    92202   C      Cortada                    49   7   Horta-Guinardo   38   la_Teixonera               428.973.908   4.586.284.321   21.499.929   414.249.809   7093   Garrofers_Parc
7093-02-J001-PV001-0001860JO    92202   C      Cortada                    49   7   Horta-Guinardo   38   la_Teixonera               428.975.392   4.586.288.355   21.500.101   414.250.174   7093   Garrofers_Parc
7101-01-J001-PV001-0002387JO   351800   C      Germans_Desvalls           21   7   Horta-Guinardo   43   Horta                      428.798.652   4.587.817.805   21.477.150   414.387.768   7101   Acces_al_Parc_del_Laberint_d'Horta
7101-01-J001-PV001-0002388JO   351800   C      Germans_Desvalls           21   7   Horta-Guinardo   43   Horta                      428.796.760   4.587.815.854   21.476.926   414.387.591   7101   Acces_al_Parc_del_Laberint_d'Horta
7101-01-J001-PV001-0002389JO   351800   C      Germans_Desvalls           21   7   Horta-Guinardo   43   Horta                      428.798.812   4.587.815.599   21.477.172   414.387.570   7101   Acces_al_Parc_del_Laberint_d'Horta
7101-01-J001-PV001-0002390JO   351800   C      Germans_Desvalls           21   7   Horta-Guinardo   43   Horta                      428.793.312   4.587.810.663   21.476.520   414.387.120   7101   Acces_al_Parc_del_Laberint_d'Horta
7101-01-J001-PV001-0002394JO   351800   C      Germans_Desvalls           21   7   Horta-Guinardo   43   Horta                      428.801.881   4.587.812.912   21.477.543   414.387.330   7101   Acces_al_Parc_del_Laberint_d'Horta
7101-01-J001-PV001-0002395JO   351800   C      Germans_Desvalls           21   7   Horta-Guinardo   43   Horta                      428.796.764   4.587.806.907   21.476.937   414.386.785   7101   Acces_al_Parc_del_Laberint_d'Horta
7101-01-J001-PV001-0002396JO   351800   C      Germans_Desvalls              21   7   Horta-Guinardo   43   Horta                      428.799.078   4.587.809.616   21.477.211   414.387.031   7101   Acces_al_Parc_del_Laberint_d'Horta
7101-01-J002-PV001-0002391JO   351800   C      Germans_Desvalls              21   7   Horta-Guinardo   43   Horta                      428.815.347   4.587.827.720   21.479.137   414.388.676   7101   Acces_al_Parc_del_Laberint_d'Horta
7101-01-J002-PV001-0002392JO   351800   C      Germans_Desvalls              21   7   Horta-Guinardo   43   Horta                      428.805.294   4.587.820.751   21.477.942   414.388.040   7101   Acces_al_Parc_del_Laberint_d'Horta
7101-01-J002-PV001-0002393JO   351800   C      Germans_Desvalls              21   7   Horta-Guinardo   43   Horta                      428.808.259   4.587.817.777   21.478.300   414.387.774   7101   Acces_al_Parc_del_Laberint_d'Horta
7107-01-J001-PV001-0001425JO   356406   C      Ventura_Rodriguez           3632   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.976.022   4.587.097.713   21.499.226   414.323.070   7107   Ventura_Rodriguez_c._(interior)
7107-01-J001-PV001-0001426JO   356406   C      Ventura_Rodriguez           3632   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.979.411   4.587.099.227   21.499.630   414.323.209   7107   Ventura_Rodriguez_c._(interior)
7107-01-J001-PV001-0001427JO   356406   C      Ventura_Rodriguez           3632   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.981.358   4.587.095.859   21.499.867   414.322.908   7107   Ventura_Rodriguez_c._(interior)
7107-01-J002-PV001-0001424JO   356406   C      Ventura_Rodriguez           3632   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.974.596   4.587.086.538   21.499.068   414.322.062   7107   Ventura_Rodriguez_c._(interior)
7108-01-J001-PV001-0001855JO   701655   Pl     Haya_de_la_Torre               0   7   Horta-Guinardo   37   el_Carmel                  429.631.865   4.585.974.905   21.579.022   414.222.520   7108   Haya_de_la_Torre_Pl.
7111-04-J001-PV001-0002771JO   184005   C      Lledoner                       4   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   428.110.767   4.586.330.561   21.396.588   414.253.206   7111   Lledoner_C._(Natzaret_c._-_Jorda_Av.)
7111-04-J001-PV001-0002772JO   184005   C      Lledoner                       4   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   428.111.319   4.586.321.818   21.396.664   414.252.419   7111   Lledoner_C._(Natzaret_c._-_Jorda_Av.)
7111-04-J001-PV001-0002773JO   184005   C      Lledoner                       4   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   428.112.126   4.586.326.317   21.396.756   414.252.825   7111   Lledoner_C._(Natzaret_c._-_Jorda_Av.)
7111-04-J002-PV001-0002788JO   184005   C      Lledoner                       4   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   427.997.930   4.586.305.013   21.383.116   414.250.804   7111   Lledoner_C._(Natzaret_c._-_Jorda_Av.)
7111-04-J002-PV001-0002790JO   184005   C      Lledoner                       4   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   428.004.149   4.586.303.788   21.383.862   414.250.699   7111   Lledoner_C._(Natzaret_c._-_Jorda_Av.)
7111-04-J002-PV001-0002792JO   184005   C      Lledoner                       4   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   427.997.954   4.586.302.499   21.383.122   414.250.578   7111   Lledoner_C._(Natzaret_c._-_Jorda_Av.)
7111-04-J002-PV001-0002793JO   184005   C      Lledoner                       4   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   428.011.304   4.586.305.537   21.384.716   414.250.863   7111   Lledoner_C._(Natzaret_c._-_Jorda_Av.)
7111-04-J002-PV001-0003796JO   184005   C      Lledoner                       4   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   428.011.217   4.586.303.858   21.384.707   414.250.712   7111   Lledoner_C._(Natzaret_c._-_Jorda_Av.)
7111-04-J002-PV001-0003797JO   184005   C      Lledoner                       4   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   427.992.129   4.586.304.255   21.382.423   414.250.731   7111   Lledoner_C._(Natzaret_c._-_Jorda_Av.)
7114-01-J001-PV003-0001429JO   700893   C      Rubio_i_Balaguer              69   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.778.741   4.587.097.322   21.475.616   414.322.860   7114   Sibil·les_Pl._
7114-01-J001-PV003-0001431JO   700893   C      Rubio_i_Balaguer              69   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.781.206   4.587.088.222   21.475.922   414.322.043   7114   Sibil·les_Pl._
7114-01-J001-PV003-0004510JO   700893   C      Rubio_i_Balaguer              69   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.775.965   4.587.103.368   21.475.277   414.323.402   7114   Sibil·les_Pl._
7114-01-J002-PV002-0001428JO   700893   C      Rubio_i_Balaguer              69   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.883.117   4.587.062.853   21.488.148   414.319.848   7114   Sibil·les_Pl._
7114-01-J002-PV002-0001432JO   700893   C      Rubio_i_Balaguer              69   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.888.254   4.587.061.114   21.488.765   414.319.696   7114   Sibil·les_Pl._
7114-01-J002-PV002-0001433JO   700893   C      Rubio_i_Balaguer              69   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.889.882   4.587.063.419   21.488.957   414.319.905   7114   Sibil·les_Pl._
7114-01-J002-PV002-0004511JO   700893   C      Rubio_i_Balaguer              69   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.880.577   4.587.055.884   21.487.853   414.319.218   7114   Sibil·les_Pl._
7114-01-J002-PV002-0004512JO   700893   C      Rubio_i_Balaguer              69   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.878.715   4.587.056.561   21.487.629   414.319.277   7114   Sibil·les_Pl._
7114-01-J002-PV002-0004513JO   700893   C      Rubio_i_Balaguer              69   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.881.509   4.587.058.000   21.487.962   414.319.409   7114   Sibil·les_Pl._
7114-01-J002-PV002-0004912JO   700893   C      Rubio_i_Balaguer              69   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.883.941   4.587.063.387   21.488.246   414.319.897   7114   Sibil·les_Pl._
7114-01-J002-PV002-0004913JO   700893   C      Rubio_i_Balaguer              69   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.882.434   4.587.061.964   21.488.068   414.319.767   7114   Sibil·les_Pl._
7115-03-J001-PV002-0001851JO   700829   C      Can_Travi                     35   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.987.474   4.587.025.760   21.500.681   414.316.600   7115   Jorge_Manrique_c._-_Can_Travi_c.
7115-03-J001-PV002-0001852JO   700829   C      Can_Travi                     35   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.985.474   4.587.020.743   21.500.447   414.316.146   7115   Jorge_Manrique_c._-_Can_Travi_c.
7115-03-J001-PV002-0001853JO   700829   C      Can_Travi                     35   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.982.040   4.587.024.719   21.500.032   414.316.501   7115   Jorge_Manrique_c._-_Can_Travi_c.
7115-03-J001-PV002-0001854JO   700829   C      Can_Travi                     35   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.991.207   4.587.021.748   21.501.132   414.316.241   7115   Jorge_Manrique_c._-_Can_Travi_c.
7116-01-J001-PV001-0003608JO   365702   Av     Mare_de_Deu_de_Montserrat     89   7   Horta-Guinardo   35   el_Guinardo                430.443.376   4.585.263.948   21.676.943   414.159.194   7116   Mare_de_Deu_de_Montserrat_Av._89_-_103
7116-01-J001-PV001-0003609JO   365702   Av     Mare_de_Deu_de_Montserrat     89   7   Horta-Guinardo   35   el_Guinardo                430.447.744   4.585.266.388   21.677.463   414.159.417   7116   Mare_de_Deu_de_Montserrat_Av._89_-_103
7116-01-J001-PV001-0003610JO   365702   Av     Mare_de_Deu_de_Montserrat     89   7   Horta-Guinardo   35   el_Guinardo                430.447.763   4.585.262.178   21.677.470   414.159.038   7116   Mare_de_Deu_de_Montserrat_Av._89_-_103
7126-01-J001-PV001-0000955JO   295006   C      Samaniego                      1   7   Horta-Guinardo   38   la_Teixonera               428.320.632   4.586.021.296   21.422.068   414.225.539   7126   Samaniego_c._-_Segur_c._-_Iriarte_c.
7126-01-J001-PV001-0000956JO   295006   C      Samaniego                      1   7   Horta-Guinardo   38   la_Teixonera               428.315.707   4.586.015.768   21.421.485   414.225.037   7126   Samaniego_c._-_Segur_c._-_Iriarte_c.
7126-01-J001-PV001-0000957JO   295006   C      Samaniego                      1   7   Horta-Guinardo   38   la_Teixonera               428.313.969   4.586.022.682   21.421.269   414.225.658   7126   Samaniego_c._-_Segur_c._-_Iriarte_c.
7129-01-J001-PV001-0003284JO   238400   C      Padilla                      393   7   Horta-Guinardo   33   el_Baix_Guinardo           430.504.420   4.584.842.343   21.684.731   414.121.274   7129   Padilla_c._-Guinardo__Rda
7129-01-J001-PV001-0003285JO   238400   C      Padilla                      393   7   Horta-Guinardo   33   el_Baix_Guinardo           430.498.116   4.584.841.046   21.683.978   414.121.152   7129   Padilla_c._-Guinardo__Rda
7129-01-J001-PV001-0003287JO   238400   C      Padilla                      393   7   Horta-Guinardo   33   el_Baix_Guinardo           430.503.937   4.584.833.958   21.684.683   414.120.519   7129   Padilla_c._-Guinardo__Rda
7129-01-J001-PV001-0003289JO   238400   C      Padilla                      393   7   Horta-Guinardo   33   el_Baix_Guinardo           430.509.427   4.584.837.246   21.685.336   414.120.819   7129   Padilla_c._-Guinardo__Rda
7129-01-J001-PV001-0003290JO   238400   C      Padilla                      393   7   Horta-Guinardo   33   el_Baix_Guinardo           430.501.766   4.584.842.253   21.684.414   414.121.264   7129   Padilla_c._-Guinardo__Rda
7129-01-J001-PV001-0003291JO   238400   C      Padilla                      393   7   Horta-Guinardo   33   el_Baix_Guinardo           430.498.448   4.584.832.631   21.684.028   414.120.394   7129   Padilla_c._-Guinardo__Rda
7131-02-J001-PV001-0003001JO   178308   C      Lepant                       840   7   Horta-Guinardo   33   el_Baix_Guinardo           430.572.407   4.584.545.306   21.693.206   414.094.580   7131   Baix_Guinardo_Jardins_(abans_J.Princep_de_Girona)
7131-02-J001-PV001-0003002JO   178308   C      Lepant                       840   7   Horta-Guinardo   33   el_Baix_Guinardo           430.562.461   4.584.537.258   21.692.025   414.093.846   7131   Baix_Guinardo_Jardins_(abans_J.Princep_de_Girona)
7131-02-J002-PV001-0002997JO   178308   C      Lepant                       840   7   Horta-Guinardo   33   el_Baix_Guinardo           430.552.020   4.584.523.934   21.690.791   414.092.637   7131   Baix_Guinardo_Jardins_(abans_J.Princep_de_Girona)
7131-02-J002-PV001-0002998JO   178308   C      Lepant                       840   7   Horta-Guinardo   33   el_Baix_Guinardo           430.555.362   4.584.528.337   21.691.186   414.093.037   7131   Baix_Guinardo_Jardins_(abans_J.Princep_de_Girona)
7131-02-J002-PV001-0003000JO   178308   C      Lepant                       840   7   Horta-Guinardo   33   el_Baix_Guinardo           430.553.308   4.584.530.128   21.690.938   414.093.196   7131   Baix_Guinardo_Jardins_(abans_J.Princep_de_Girona)
7131-02-J003-PV001-0003936JO   178308   C      Lepant                       840   7   Horta-Guinardo   33   el_Baix_Guinardo           430.622.755   4.584.521.663   21.699.256   414.092.494   7131   Baix_Guinardo_Jardins_(abans_J.Princep_de_Girona)
7131-02-J004-PV001-0003716JO   178308   C      Lepant                       840   7   Horta-Guinardo   33   el_Baix_Guinardo           430.610.032   4.584.514.972   21.697.742   414.091.880   7131   Baix_Guinardo_Jardins_(abans_J.Princep_de_Girona)
7131-02-J004-PV001-0003718JO   178308   C      Lepant                       840   7   Horta-Guinardo   33   el_Baix_Guinardo           430.614.013   4.584.510.469   21.698.223   414.091.478   7131   Baix_Guinardo_Jardins_(abans_J.Princep_de_Girona)
7131-02-J005-PV001-0003715JO   178308   C      Lepant                       840   7   Horta-Guinardo   33   el_Baix_Guinardo           430.603.469   4.584.503.155   21.696.970   414.090.810   7131   Baix_Guinardo_Jardins_(abans_J.Princep_de_Girona)
7136-01-J001-PV001-0002774JO   700833   Pl     Joan_Cornudella             9999   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.880.265   4.587.306.642   21.487.520   414.341.802   7136   Joan_Cornudella_Pl.
7136-01-J001-PV001-0002775JO   700833   Pl     Joan_Cornudella             9999   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.882.692   4.587.309.159   21.487.808   414.342.031   7136   Joan_Cornudella_Pl.
7136-01-J001-PV001-0002776JO   700833   Pl     Joan_Cornudella             9999   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.880.581   4.587.301.524   21.487.564   414.341.342   7136   Joan_Cornudella_Pl.
7137-02-J001-PV001-0003027JO   701604   Pl     Vista_Park                     0   7   Horta-Guinardo   34   Can_Baro                   429.569.755   4.585.416.694   21.572.240   414.172.190   7137   VISTA_PARK_PL.
7137-02-J001-PV001-0003028JO   701604   Pl     Vista_Park                     0   7   Horta-Guinardo   34   Can_Baro                   429.573.816   4.585.416.694   21.572.726   414.172.194   7137   VISTA_PARK_PL.
7137-02-J001-PV001-0003030JO   701604   Pl     Vista_Park                     0   7   Horta-Guinardo   34   Can_Baro                   429.567.547   4.585.418.310   21.571.974   414.172.334   7137   VISTA_PARK_PL.
7137-02-J001-PV001-0003031JO   701604   Pl     Vista_Park                     0   7   Horta-Guinardo   34   Can_Baro                   429.572.830   4.585.420.360   21.572.603   414.172.523   7137   VISTA_PARK_PL.
7146-02-J001-PV001-0002360JO   352507   Pg     Vall_d'Hebron                 96   7   Horta-Guinardo   38   la_Teixonera               428.242.639   4.585.930.227   21.412.843   414.217.268   7146   Vall_d'Hebron_Pl._
7146-02-J002-PV001-0002357JO   352507   Pg     Vall_d'Hebron                 96   7   Horta-Guinardo   38   la_Teixonera               428.248.557   4.585.963.438   21.413.512   414.220.264   7146   Vall_d'Hebron_Pl._
7146-02-J002-PV001-0002358JO   352507   Pg     Vall_d'Hebron                 96   7   Horta-Guinardo   38   la_Teixonera               428.251.394   4.585.961.016   21.413.854   414.220.049   7146   Vall_d'Hebron_Pl._
7146-02-J002-PV001-0002359JO   352507   Pg     Vall_d'Hebron                 96   7   Horta-Guinardo   38   la_Teixonera               428.251.630   4.585.965.855   21.413.877   414.220.485   7146   Vall_d'Hebron_Pl._
7146-02-J002-PV001-0002361JO   352507   Pg     Vall_d'Hebron                 96   7   Horta-Guinardo   38   la_Teixonera               428.254.647   4.585.963.767   21.414.240   414.220.299   7146   Vall_d'Hebron_Pl._
7147-01-J001-PV001-0001842JO   701312   Jard   Montbau                        0   7   Horta-Guinardo   40   Montbau                    428.441.163   4.587.126.442   21.435.182   414.325.183   7147   Montbau_C.V._(_Montbau_Jardins_)
7147-01-J001-PV001-0001843JO   701312   Jard   Montbau                        0   7   Horta-Guinardo   40   Montbau                    428.449.132   4.587.121.764   21.436.141   414.324.768   7147   Montbau_C.V._(_Montbau_Jardins_)
7147-01-J001-PV001-0001844JO   701312   Jard   Montbau                        0   7   Horta-Guinardo   40   Montbau                    428.452.508   4.587.125.166   21.436.541   414.325.078   7147   Montbau_C.V._(_Montbau_Jardins_)
7147-01-J001-PV001-0001845JO   701312   Jard   Montbau                        0   7   Horta-Guinardo   40   Montbau                    428.446.405   4.587.115.845   21.435.822   414.324.233   7147   Montbau_C.V._(_Montbau_Jardins_)
7147-01-J001-PV001-0001846JO   701312   Jard   Montbau                        0   7   Horta-Guinardo   40   Montbau                    428.440.557   4.587.121.619   21.435.115   414.324.748   7147   Montbau_C.V._(_Montbau_Jardins_)
7147-01-J001-PV001-0001847JO   701312   Jard   Montbau                        0   7   Horta-Guinardo   40   Montbau                    428.445.384   4.587.128.549   21.435.685   414.325.376   7147   Montbau_C.V._(_Montbau_Jardins_)
7147-01-J001-PV001-0001848JO   701312   Jard   Montbau                        0   7   Horta-Guinardo   40   Montbau                    428.443.573   4.587.124.845   21.435.472   414.325.041   7147   Montbau_C.V._(_Montbau_Jardins_)
7148-01-J001-PV001-0001841JO   118747   Pla    Montbau                     4060   7   Horta-Guinardo   40   Montbau                    428.468.478   4.586.896.237   21.438.723   414.304.473   7148   Montbau_C._V._(Pedro_Muñoz_Seca_Jardins)
7152-01-J001-PV001-0001838JO   701310   Pl     Boyeros                        0   7   Horta-Guinardo   37   el_Carmel                  429.111.616   4.586.048.664   21.516.683   414.228.706   7152   Boyeros_PI.
7152-01-J001-PV001-0001839JO   701310   Pl     Boyeros                        0   7   Horta-Guinardo   37   el_Carmel                  429.113.095   4.586.052.899   21.516.855   414.229.089   7152   Boyeros_PI.
7152-01-J001-PV001-0001840JO   701310   Pl     Boyeros                        0   7   Horta-Guinardo   37   el_Carmel                  429.114.971   4.586.049.444   21.517.084   414.228.779   7152   Boyeros_PI.
7158-01-J001-PV001-0002777JO   172709   C      Juan_de_Mena                   2   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.831.266   4.586.928.380   21.482.101   414.307.691   7158   Can_Braso_Jardins
7158-01-J001-PV001-0002779JO   172709   C      Juan_de_Mena                   2   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.833.480   4.586.946.829   21.482.345   414.309.354   7158   Can_Braso_Jardins
7158-01-J001-PV001-0002780JO   172709   C      Juan_de_Mena                   2   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.840.668   4.586.944.332   21.483.208   414.309.136   7158   Can_Braso_Jardins
7158-01-J001-PV001-0002781JO   172709   C      Juan_de_Mena                   2   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.836.429   4.586.933.966   21.482.713   414.308.198   7158   Can_Braso_Jardins
7158-01-J001-PV001-0002782JO   172709   C      Juan_de_Mena                   2   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.829.333   4.586.936.123   21.481.861   414.308.386   7158   Can_Braso_Jardins
7158-01-J001-PV001-0002783JO   172709   C      Juan_de_Mena                   2   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.831.493   4.586.942.061   21.482.112   414.308.923   7158   Can_Braso_Jardins
7158-01-J001-PV001-0002784JO   172709   C      Juan_de_Mena                   2   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.838.359   4.586.939.869   21.482.937   414.308.732   7158   Can_Braso_Jardins
7158-01-J002-PV001-0002778JO   172709   C      Juan_de_Mena                   2   7   Horta-Guinardo   41   la_Vall_d'Hebron           428.837.445   4.587.001.246   21.482.755   414.314.259   7158   Can_Braso_Jardins
7160-01-J001-PV001-0001833JO   701332   Pl     Meguido                        0   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   427.943.703   4.586.467.571   21.376.433   414.265.396   7160   Meguido_PI.
7160-01-J001-PV001-0001834JO   701332   Pl     Meguido                        0   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   427.946.206   4.586.461.000   21.376.741   414.264.807   7160   Meguido_PI.
7160-01-J001-PV001-0001835JO   701332   Pl     Meguido                        0   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   427.942.428   4.586.463.118   21.376.286   414.264.994   7160   Meguido_PI.
7160-01-J001-PV001-0001836JO   701332   Pl     Meguido                        0   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   427.946.811   4.586.453.945   21.376.821   414.264.172   7160   Meguido_PI.
7160-01-J001-PV001-0001837JO   701332   Pl     Meguido                        0   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   427.946.894   4.586.468.386   21.376.814   414.265.473   7160   Meguido_PI.
7161-02-J001-PV001-0001830JO   157400   C      Hortal                        74   7   Horta-Guinardo   37   el_Carmel                  429.298.466   4.586.005.432   21.539.092   414.224.977   7161   Jaume_Planas_i_Alemany_Jardins
7161-02-J001-PV001-0001831JO   157400   C      Hortal                        74   7   Horta-Guinardo   37   el_Carmel                  429.291.858   4.586.003.029   21.538.304   414.224.755   7161   Jaume_Planas_i_Alemany_Jardins
7161-02-J001-PV001-0001832JO   157400   C      Hortal                        74   7   Horta-Guinardo   37   el_Carmel                  429.284.899   4.586.005.122   21.537.469   414.224.937   7161   Jaume_Planas_i_Alemany_Jardins
7163-01-J001-PV001-0005005JO   700651   Av     Estatut_de_Catalunya          31   7   Horta-Guinardo   41   la_Vall_d'Hebron           429.181.786   4.587.097.561   21.523.851   414.323.238   7163   Rosa_Luxemburg_Jardins
7163-01-J001-PV002-0005003JO   700651   Av     Estatut_de_Catalunya          31   7   Horta-Guinardo   41   la_Vall_d'Hebron           429.170.389   4.587.098.038   21.522.487   414.323.271   7163   Rosa_Luxemburg_Jardins
7163-01-J001-PV006-0005006JO   700651   Av     Estatut_de_Catalunya          31   7   Horta-Guinardo   41   la_Vall_d'Hebron           429.176.838   4.587.103.387   21.523.252   414.323.758   7163   Rosa_Luxemburg_Jardins
7163-01-J001-PV007-0005001JO   700651   Av     Estatut_de_Catalunya          31   7   Horta-Guinardo   41   la_Vall_d'Hebron           429.178.240   4.587.094.597   21.523.430   414.322.968   7163   Rosa_Luxemburg_Jardins
7163-01-J001-PV007-0005002JO   700651   Av     Estatut_de_Catalunya          31   7   Horta-Guinardo   41   la_Vall_d'Hebron           429.177.330   4.587.093.859   21.523.322   414.322.901   7163   Rosa_Luxemburg_Jardins
7163-01-J001-PV007-0005004JO   700651   Av     Estatut_de_Catalunya          31   7   Horta-Guinardo   41   la_Vall_d'Hebron           429.181.541   4.587.092.575   21.523.828   414.322.789   7163   Rosa_Luxemburg_Jardins
7170-01-J001-PV001-0001823JO   701332   Pl     Meguido                        1   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   427.843.346   4.586.429.410   21.364.470   414.261.869   7170   Manuel_J._Arnalot_Jardins_
7170-01-J001-PV001-0001824JO   701332   Pl     Meguido                        1   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   427.836.295   4.586.429.242   21.363.626   414.261.848   7170   Manuel_J._Arnalot_Jardins_
7170-01-J001-PV001-0001825JO   701332   Pl     Meguido                        1   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   427.829.924   4.586.429.425   21.362.863   414.261.859   7170   Manuel_J._Arnalot_Jardins_
7172-01-J001-PV001-0001416JO   700921   Pl     Clota                          5   7   Horta-Guinardo   42   la_Clota                   429.045.132   4.586.436.903   21.508.272   414.263.615   7172   Lisboa_c._-_Capcir_c.
7172-01-J001-PV001-0001417JO   700921   Pl     Clota                          5   7   Horta-Guinardo   42   la_Clota                   429.049.619   4.586.442.335   21.508.803   414.264.108   7172   Lisboa_c._-_Capcir_c.
7172-01-J001-PV001-0001418JO   700921   Pl     Clota                          5   7   Horta-Guinardo   42   la_Clota                   429.039.171   4.586.435.986   21.507.560   414.263.527   7172   Lisboa_c._-_Capcir_c.
7173-01-J001-PV001-0001819JO   352507   Pg     Vall_d'Hebron                 85   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   428.122.496   4.585.833.657   21.398.582   414.208.463   7173   Jerico_c._-_Vall_d'Hebron_Pg._-_Natzaret_c.
7173-01-J001-PV001-0001820JO   352507   Pg     Vall_d'Hebron                 85   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   428.120.097   4.585.832.878   21.398.296   414.208.390   7173   Jerico_c._-_Vall_d'Hebron_Pg._-_Natzaret_c.
7173-01-J001-PV001-0001821JO   352507   Pg     Vall_d'Hebron                 85   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   428.126.492   4.585.831.636   21.399.063   414.208.284   7173   Jerico_c._-_Vall_d'Hebron_Pg._-_Natzaret_c.
7173-01-J001-PV001-0001822JO   352507   Pg     Vall_d'Hebron                 85   7   Horta-Guinardo   39   Sant_Genis_dels_Agudells   428.120.201   4.585.830.669   21.398.311   414.208.191   7173   Jerico_c._-_Vall_d'Hebron_Pg._-_Natzaret_c.
