codi                           area_joc_id       tipus              area_joc_superficie_m2   area_joc_tipus_edat_id         area_joc_tipus_edat_nom
8163-01-J001-PV001-0000001JO    17935   MULTIJOC        319.66   549   MIXTA
8163-01-J001-PV001-0000002JO    17935   ALTRES_JOCS     319.66   549   MIXTA
8163-01-J001-PV001-0000003JO    17935   MULTIJOC        319.66   549   MIXTA
8163-01-J001-PV001-0000004JO    17935   BALANCi         319.66   549   MIXTA
8163-01-J001-PV001-0000005JO    17935   BALANCi         319.66   549   MIXTA
8163-01-J001-PV001-0000006JO    17935   GRONXADOR       319.66   549   MIXTA
8163-01-J002-PV006-0004224JO    17927   ALTRES_JOCS     984.94   549   MIXTA
8163-01-J002-PV008-0004225JO    17927   ALTRES_JOCS     984.94   549   MIXTA
8163-01-J002-PV010-0004226JO    17927   GRIMPAR         984.94   549   MIXTA
8163-01-J002-PV012-0004230JO    17927   MULTIJOC        984.94   549   MIXTA
8163-01-J002-PV013-0004231JO    17927   GRIMPAR         984.94   549   MIXTA
8163-01-J004-PV004-0003768JO    17930   GRIMPAR         262.71   547   DE_6_A_12_ANYS
8163-01-J004-PV004-0003769JO    17930   GRONXADOR       262.71   547   DE_6_A_12_ANYS
8163-01-J005-PV001-0000026JO    17931   MULTIJOC        238.63   547   DE_6_A_12_ANYS
8163-01-J005-PV001-0000027JO    17931   VA_I_Ve         238.63   547   DE_6_A_12_ANYS
8163-01-J005-PV001-0000028JO    17931   GRONXADOR       238.63   547   DE_6_A_12_ANYS
8163-01-J006-PV001-0000043JO    17932   BALANCi         151.65   546   FINS_A_5_ANYS
8163-01-J006-PV001-0000044JO    17932   GRONXADOR       151.65   546   FINS_A_5_ANYS
8163-01-J006-PV001-0000045JO    17932   BALANCi         151.65   546   FINS_A_5_ANYS
8163-01-J006-PV001-0000046JO    17932   TORRE_TOBOGAN   151.65   546   FINS_A_5_ANYS
8163-01-J007-PV002-0000034JO    17933   BALANCi         282.64   546   FINS_A_5_ANYS
8163-01-J007-PV002-0000035JO    17933   BALANCi         282.64   546   FINS_A_5_ANYS
8163-01-J007-PV002-0000036JO    17933   BALANCi         282.64   546   FINS_A_5_ANYS
8163-01-J007-PV002-0000037JO    17933   BALANCi         282.64   546   FINS_A_5_ANYS
8163-01-J007-PV002-0000038JO    17933   BALANCi         282.64   546   FINS_A_5_ANYS
8163-01-J007-PV002-0000039JO    17933   BALANCi         282.64   546   FINS_A_5_ANYS
8163-01-J007-PV004-0000029JO    17933   BALANCi         282.64   546   FINS_A_5_ANYS
8163-01-J007-PV004-0000030JO    17933   BALANCi         282.64   546   FINS_A_5_ANYS
8163-01-J007-PV004-0000047JO    17933   BALANCi         282.64   546   FINS_A_5_ANYS
8163-01-J007-PV004-0003949JO    17933   GRONXADOR       282.64   546   FINS_A_5_ANYS
8163-01-J008-PV001-0003950JO   870964   GRONXADOR       66.13    547   DE_6_A_12_ANYS
8163-01-J009-PV001-0000017JO   870963   MULTIJOC        163.35   547   DE_6_A_12_ANYS
8163-01-J009-PV001-0000018JO   870963   MULTIJOC        163.35   547   DE_6_A_12_ANYS
8163-01-J009-PV001-0000019JO   870963   MULTIJOC        163.35   547   DE_6_A_12_ANYS
8163-01-J010-PV002-0000007JO    17934   GRIMPAR            117.58   547   DE_6_A_12_ANYS
8163-01-J011-PV002-0004223JO    17928   TIROLINA           74.11    547   DE_6_A_12_ANYS
8172-01-J001-PV002-0002809JO   254060   TOBOGAN            95.46    546   FINS_A_5_ANYS
8172-01-J001-PV002-0002810JO   254060   BALANCi            95.46    546   FINS_A_5_ANYS
8172-01-J002-PV002-0002807JO   254061   MULTIJOC           96.51    547   DE_6_A_12_ANYS
8174-01-J001-PV001-0002174JO    86273   GRONXADOR          498.88   549   MIXTA
8174-01-J001-PV001-0002175JO    86273   GRIMPAR            498.88   549   MIXTA
8174-01-J001-PV001-0002176JO    86273   MULTIJOC           498.88   549   MIXTA
8174-01-J001-PV001-0002178JO    86273   VA_I_Ve            498.88   549   MIXTA
8174-01-J001-PV001-0002179JO    86273   GRIMPAR            498.88   549   MIXTA
8174-01-J001-PV001-0002180JO    86273   GRONXADOR          498.88   549   MIXTA
8174-01-J001-PV001-0002181JO    86273   BALANCi            498.88   549   MIXTA
8174-01-J001-PV001-0002182JO    86273   BALANCi            498.88   549   MIXTA
8174-01-J001-PV001-0003197JO    86273   BALANCi            498.88   549   MIXTA
8174-01-J001-PV001-0004907JO    86273   TOBOGAN            498.88   549   MIXTA
8174-01-J001-PV001-0004925JO    86273   SEIENT_GRONXADOR   498.88   549   MIXTA
8174-01-J001-PV001-0004926JO    86273   SEIENT_GRONXADOR   498.88   549   MIXTA
8174-01-J001-PV001-0004927JO    86273   SEIENT_GRONXADOR   498.88   549   MIXTA
8177-01-J001-PV001-0002171JO    86252   BALANCi            102.75   549   MIXTA
8177-01-J001-PV001-0003999JO    86252   MULTIJOC           102.75   549   MIXTA
8177-01-J001-PV001-0004000JO    86252   BALANCi            102.75   549   MIXTA
8185-03-J001-PV002-0004599JO    25382   BALANCi            177.83   546   FINS_A_5_ANYS
8185-03-J001-PV002-0004600JO    25382   EQUILIBRI          177.83   546   FINS_A_5_ANYS
8185-03-J001-PV002-0004601JO    25382   ALTRES_JOCS        177.83   546   FINS_A_5_ANYS
8185-03-J001-PV002-0004602JO    25382   MULTIJOC           177.83   546   FINS_A_5_ANYS
8185-03-J001-PV002-0004603JO    25382   ALTRES_JOCS        177.83   546   FINS_A_5_ANYS
8188-01-J001-PV001-0000064JO    27178   MULTIJOC           64.22    547   DE_6_A_12_ANYS
8188-01-J001-PV001-0000065JO    27178   VA_I_Ve            64.22    547   DE_6_A_12_ANYS
8189-01-J001-PV001-0002166JO    86237   BALANCi            103.14   546   FINS_A_5_ANYS
8189-01-J001-PV001-0002167JO    86237   BALANCi            103.14   546   FINS_A_5_ANYS
8189-01-J001-PV001-0002168JO    86237   BALANCi            103.14   546   FINS_A_5_ANYS
8189-01-J001-PV001-0002169JO    86237   BALANCi            103.14   546   FINS_A_5_ANYS
8190-01-J001-PV001-0000070JO    28173   BALANCi            38.74    546   FINS_A_5_ANYS
8190-01-J001-PV001-0000071JO    28173   BALANCi            38.74    546   FINS_A_5_ANYS
8190-01-J001-PV001-0000073JO    28173   BALANCi            38.74    546   FINS_A_5_ANYS
8190-01-J002-PV001-0000067JO    28174   MULTIJOC           47.42    546   FINS_A_5_ANYS
8190-01-J003-PV001-0000066JO    28175   ALTRES_JOCS        63.98    549   MIXTA
8190-01-J003-PV001-0000068JO    28175   ALTRES_JOCS        63.98    549   MIXTA
8190-01-J003-PV001-0000069JO    28175   VA_I_Ve            63.98    549   MIXTA
8190-01-J003-PV001-0000072JO    28175   BALANCi            63.98    549   MIXTA
8191-02-J001-PV001-0002256JO    86671   ALTRES_JOCS        592.28   547   DE_6_A_12_ANYS
8191-02-J001-PV001-0002257JO    86671   ALTRES_JOCS        592.28   547   DE_6_A_12_ANYS
8191-02-J001-PV001-0002258JO    86671   ALTRES_JOCS        592.28   547   DE_6_A_12_ANYS
8191-02-J001-PV001-0002259JO    86671   ALTRES_JOCS        592.28   547   DE_6_A_12_ANYS
8191-02-J001-PV001-0002260JO    86671   ALTRES_JOCS        592.28   547   DE_6_A_12_ANYS
8191-02-J001-PV001-0002261JO    86671   ALTRES_JOCS        592.28   547   DE_6_A_12_ANYS
8191-02-J001-PV001-0002262JO    86671   ALTRES_JOCS        592.28   547   DE_6_A_12_ANYS
8191-02-J001-PV001-0002263JO    86671   TORRE_TOBOGAN      592.28   547   DE_6_A_12_ANYS
8191-02-J001-PV001-0002264JO    86671   EQUILIBRI          592.28   547   DE_6_A_12_ANYS
8191-02-J001-PV001-0002265JO    86671   EQUILIBRI          592.28   547   DE_6_A_12_ANYS
8193-02-J001-PV002-0003008JO    86659   TORRE_TOBOGAN      112.83   549   MIXTA
8193-02-J001-PV002-0003010JO    86659   BALANCi            112.83   549   MIXTA
8193-02-J001-PV002-0004156JO    86659   ALTRES_JOCS        112.83   549   MIXTA
8193-02-J001-PV002-0004157JO    86659   GRIMPAR            112.83   549   MIXTA
8196-02-J001-PV001-0002250JO    86645   BALANCi            65.26    549   MIXTA
8196-02-J001-PV001-0002251JO    86645   BALANCi            65.26    549   MIXTA
8196-02-J001-PV001-0004210JO    86645   TORRE_TOBOGAN      65.26    549   MIXTA
8197-02-J001-PV001-0002246JO    86630   GRONXADOR          207.64   549   MIXTA
8197-02-J001-PV001-0002247JO    86630   VA_I_Ve            207.64   549   MIXTA
8197-02-J001-PV001-0002248JO    86630   TOBOGAN            207.64   549   MIXTA
8197-02-J001-PV001-0002249JO    86630   BALANCi            207.64   549   MIXTA
8201-01-J001-PV001-0002245JO    86623   MULTIJOC           51.90    546   FINS_A_5_ANYS
8205-01-J001-PV002-0002240JO    86610   GRONXADOR          164.53   549   MIXTA
8205-01-J001-PV002-0002242JO    86610   MULTIJOC           164.53   549   MIXTA
8205-01-J001-PV002-0002243JO    86610   BALANCi            164.53   549   MIXTA
8205-01-J001-PV002-0002244JO    86610   BALANCi            164.53   549   MIXTA
8205-01-J001-PV002-0004180JO    86610   ALTRES_JOCS        164.53   549   MIXTA
8207-01-J001-PV001-0002236JO    86594   MULTIJOC           154.20   547   DE_6_A_12_ANYS
8207-01-J001-PV001-0002237JO    86594   VA_I_Ve            154.20   547   DE_6_A_12_ANYS
8207-01-J001-PV001-0002238JO    86594   GRONXADOR          154.20   547   DE_6_A_12_ANYS
8207-01-J001-PV001-0002239JO    86594   BALANCi            154.20   547   DE_6_A_12_ANYS
8209-01-J001-PV001-0000882JO    45079   GRONXADOR          133.71   546   FINS_A_5_ANYS
8209-01-J001-PV001-0003943JO    45079   TORRE_TOBOGAN      133.71   546   FINS_A_5_ANYS
8211-01-J001-PV001-0002232JO    86584   ALTRES_JOCS        109.00   549   MIXTA
8211-01-J001-PV001-0002233JO    86584   BALANCi            109.00   549   MIXTA
8211-01-J001-PV001-0002234JO    86584   ALTRES_JOCS        109.00   549   MIXTA
8211-01-J001-PV001-0002235JO    86584   MULTIJOC           109.00   549   MIXTA
8212-01-J001-PV001-0002229JO    86571   MULTIJOC           113.82   549   MIXTA
8212-01-J001-PV001-0002230JO    86571   VA_I_Ve            113.82   549   MIXTA
8212-01-J001-PV001-0002231JO    86571   BALANCi            113.82   549   MIXTA
8213-01-J001-PV001-0002223JO    86557   BALANCi            265.21   549   MIXTA
8213-01-J001-PV001-0002224JO    86557   MULTIJOC           265.21   549   MIXTA
8213-01-J001-PV001-0002225JO    86557   VA_I_Ve            265.21   549   MIXTA
8213-01-J001-PV001-0002226JO    86557   MULTIJOC           265.21   549   MIXTA
8213-01-J001-PV001-0002227JO    86557   BALANCi            265.21   549   MIXTA
8213-01-J001-PV001-0002228JO    86557   BALANCi            265.21   549   MIXTA
8216-02-J001-PV004-0002221JO   828303   ALTRES_JOCS        73.64    547   DE_6_A_12_ANYS
8216-02-J002-PV001-0002220JO    86548   MULTIJOC           147.99   548   MAJORS_DE_12_ANYS
8216-02-J002-PV002-0003823JO    86548   VA_I_Ve            147.99   548   MAJORS_DE_12_ANYS
8220-01-J001-PV001-0003216JO    86524   ALTRES_JOCS        109.46   547   DE_6_A_12_ANYS
8220-01-J001-PV001-0003217JO    86524   ALTRES_JOCS        109.46   547   DE_6_A_12_ANYS
8220-01-J001-PV001-0003218JO    86524   MULTIJOC           109.46   547   DE_6_A_12_ANYS
8221-01-J001-PV003-0002215JO    86521   TOBOGAN            69.24    546   FINS_A_5_ANYS
8221-01-J001-PV003-0002217JO    86521   VA_I_Ve            69.24    546   FINS_A_5_ANYS
8221-01-J002-PV003-0002213JO    86522   BALANCi            67.85    546   FINS_A_5_ANYS
8221-01-J002-PV003-0002214JO    86522   BALANCi            67.85    546   FINS_A_5_ANYS
8221-01-J002-PV003-0002216JO    86522   ALTRES_JOCS        67.85    546   FINS_A_5_ANYS
8223-01-J001-PV001-0002211JO    86467   TORRE_TOBOGAN      500.01   547   DE_6_A_12_ANYS
8223-01-J001-PV001-0002212JO    86467   SEIENT_GRONXADOR   500.01   547   DE_6_A_12_ANYS
8225-01-J001-PV001-0002208JO    86456   MULTIJOC           104.68   549   MIXTA
8225-01-J001-PV001-0002209JO    86456   BALANCi            104.68   549   MIXTA
8225-01-J001-PV001-0002210JO    86456   BALANCi            104.68   549   MIXTA
8231-01-J001-PV001-0002202JO    86444   VA_I_Ve            126.80   547   DE_6_A_12_ANYS
8231-01-J001-PV001-0002203JO    86444   ALTRES_JOCS        126.80   547   DE_6_A_12_ANYS
8231-01-J001-PV001-0002204JO    86444   MULTIJOC           126.80   547   DE_6_A_12_ANYS
8231-01-J001-PV001-0002205JO    86444   BALANCi            126.80   547   DE_6_A_12_ANYS
8231-01-J001-PV001-0002206JO    86444   GRONXADOR          126.80   547   DE_6_A_12_ANYS
8231-01-J001-PV001-0002207JO    86444   BALANCi            126.80   547   DE_6_A_12_ANYS
8233-01-J001-PV001-0002199JO    86432   MULTIJOC           120.52   549   MIXTA
8233-01-J001-PV001-0002200JO    86432   VA_I_Ve            120.52   549   MIXTA
8233-01-J001-PV001-0002201JO    86432   BALANCi            120.52   549   MIXTA
8234-01-J001-PV001-0002190JO    86387   GRONXADOR          570.57   549   MIXTA
8234-01-J001-PV001-0002191JO    86387   TOBOGAN            570.57   549   MIXTA
8234-01-J001-PV001-0002192JO    86387   GRIMPAR            570.57   549   MIXTA
8234-01-J001-PV001-0002193JO    86387   MULTIJOC           570.57   549   MIXTA
8234-01-J001-PV001-0002194JO    86387   ALTRES_JOCS        570.57   549   MIXTA
8236-02-J001-PV001-0002185JO    86327   ALTRES_JOCS        78.12    546   FINS_A_5_ANYS
8236-02-J001-PV001-0002189JO    86327   TORRE_TOBOGAN      78.12    546   FINS_A_5_ANYS
8236-02-J002-PV001-0002186JO    86328   VA_I_Ve            199.19   549   MIXTA
8236-02-J002-PV001-0002187JO    86328   GRONXADOR          199.19   549   MIXTA
8236-02-J002-PV001-0002188JO    86328   MULTIJOC           199.19   549   MIXTA
8237-01-J001-PV001-0002184JO    86319   TORRE_TOBOGAN      76.44    549   MIXTA
8242-03-J003-PV001-0003234JO   674464   BALANCi            103.04   549   MIXTA
8242-03-J003-PV001-0003235JO   674464   GRONXADOR          103.04   549   MIXTA
8242-03-J003-PV001-0003236JO   674464   TORRE_TOBOGAN      103.04   549   MIXTA
8242-03-J003-PV001-0005022JO   674464   SEIENT_GRONXADOR   103.04   549   MIXTA
8242-03-J003-PV001-0005023JO   674464   SEIENT_GRONXADOR   103.04   549   MIXTA
8248-02-J001-PV001-0002035JO    85630   BALANCi            94.01    546   FINS_A_5_ANYS
8248-02-J001-PV001-0002036JO    85630   MULTIJOC           94.01    546   FINS_A_5_ANYS
8256-01-J001-PV001-0000905JO    45218   BALANCi            234.93   547   DE_6_A_12_ANYS
8256-01-J001-PV001-0000907JO    45218   BALANCi            234.93   547   DE_6_A_12_ANYS
8256-01-J001-PV001-0000909JO    45218   BALANCi            234.93   547   DE_6_A_12_ANYS
8256-01-J001-PV001-0000913JO    45218   MULTIJOC           234.93   547   DE_6_A_12_ANYS
8260-01-J001-PV001-0002604JO   171659   GRONXADOR          479.09   549   MIXTA
8260-01-J001-PV001-0002605JO   171659   TIROLINA           479.09   549   MIXTA
8260-01-J001-PV001-0002606JO   171659   MULTIJOC           479.09   549   MIXTA
8260-01-J001-PV001-0004928JO   171659   SEIENT_GRONXADOR   479.09   549   MIXTA
8260-01-J001-PV001-0004929JO   171659   SEIENT_GRONXADOR   479.09   549   MIXTA
8261-01-J001-PV001-0002155JO    86185   BALANCi            145.35   549   MIXTA
8261-01-J001-PV001-0002156JO    86185   MULTIJOC           145.35   549   MIXTA
8261-01-J001-PV001-0002157JO    86185   VA_I_Ve            145.35   549   MIXTA
8261-01-J001-PV001-0002158JO    86185   BALANCi            145.35   549   MIXTA
8263-01-J001-PV001-0002812JO   254080   MULTIJOC           177.30   549   MIXTA
8263-01-J001-PV001-0002813JO   254080   GRONXADOR          177.30   549   MIXTA
8263-01-J001-PV001-0002814JO   254080   EQUILIBRI          177.30   549   MIXTA
8263-01-J001-PV001-0005030JO   254080   SEIENT_GRONXADOR   177.30   549   MIXTA
8265-03-J002-PV001-0002815JO   254090   MULTIJOC           151.74   549   MIXTA
8265-03-J002-PV001-0002816JO   254090   GRONXADOR          151.74   549   MIXTA
8265-03-J002-PV001-0002817JO   254090   BALANCi            151.74   549   MIXTA
8265-03-J002-PV001-0002818JO   254090   BALANCi            151.74   549   MIXTA
8265-03-J002-PV001-0004930JO   254090   SEIENT_GRONXADOR   151.74   549   MIXTA
8267-02-J001-PV001-0002842JO   337188   ALTRES_JOCS        68.89    546   FINS_A_5_ANYS
8267-02-J001-PV001-0002843JO   337188   ALTRES_JOCS        68.89    546   FINS_A_5_ANYS
8267-02-J001-PV001-0002844JO   337188   ALTRES_JOCS        68.89    546   FINS_A_5_ANYS
8267-02-J001-PV001-0002845JO   337188   ALTRES_JOCS        68.89    546   FINS_A_5_ANYS
8267-02-J001-PV001-0002847JO   337188   TAULA              68.89    546   FINS_A_5_ANYS
8267-02-J001-PV001-0002848JO   337188   TAULA              68.89    546   FINS_A_5_ANYS
8267-02-J002-PV001-0002819JO   337189   MULTIJOC           140.42   547   DE_6_A_12_ANYS
8267-02-J002-PV001-0002846JO   337189   ALTRES_JOCS        140.42   547   DE_6_A_12_ANYS
8274-01-J001-PV001-0003128JO   662898   VA_I_Ve            114.05   549   MIXTA
8274-01-J001-PV001-0003129JO   662898   BALANCi            114.05   549   MIXTA
8274-01-J001-PV001-0003130JO   662898   MULTIJOC           114.05   549   MIXTA
8274-01-J002-PV001-0004123JO   931957   GRIMPAR            150.18   549   MIXTA
8281-02-J001-PV001-0003241JO   678212   BALANCi            156.98   549   MIXTA
8281-02-J001-PV001-0003242JO   678212   BALANCi            156.98   549   MIXTA
8281-02-J001-PV001-0003243JO   678212   GRONXADOR          156.98   549   MIXTA
8281-02-J001-PV001-0003244JO   678212   ALTRES_JOCS        156.98   549   MIXTA
8281-02-J001-PV001-0003245JO   678212   ALTRES_JOCS        156.98   549   MIXTA
8282-01-J001-PV002-0003944JO   847193   VA_I_Ve            100.19   549   MIXTA
8282-01-J001-PV002-0003945JO   847193   MULTIJOC           100.19   549   MIXTA
8286-01-J001-PV001-0003828JO   828556   MULTIJOC           291.22   547   DE_6_A_12_ANYS
8286-01-J001-PV001-0003829JO   828556   GRONXADOR          291.22   547   DE_6_A_12_ANYS
8286-01-J001-PV001-0004931JO   828556   SEIENT_GRONXADOR   291.22   547   DE_6_A_12_ANYS
8286-01-J001-PV001-0004932JO   828556   SEIENT_GRONXADOR   291.22   547   DE_6_A_12_ANYS
8287-01-J001-PV002-0003830JO   828573   MULTIJOC           282.42   549   MIXTA
8287-01-J001-PV002-0003831JO   828573   BALANCi            282.42   549   MIXTA
8288-01-J001-PV001-0000887JO    45146   VA_I_Ve            62.72    546   FINS_A_5_ANYS
8288-01-J001-PV001-0000888JO    45146   ALTRES_JOCS        62.72    546   FINS_A_5_ANYS
8288-01-J001-PV001-0000889JO    45146   ALTRES_JOCS        62.72    546   FINS_A_5_ANYS
8288-01-J001-PV001-0000891JO    45146   TOBOGAN            62.72    546   FINS_A_5_ANYS
8311-04-J001-PV002-0004026JO   908600   MULTIJOC           168.29   547   DE_6_A_12_ANYS
9000-02-J001-PV001-0000865JO    44902   BALANCi            90.37    546   FINS_A_5_ANYS
9000-02-J001-PV001-0000866JO    44902   MULTIJOC           90.37    546   FINS_A_5_ANYS
9000-02-J001-PV001-0000867JO    44902   BALANCi            90.37    546   FINS_A_5_ANYS
9001-02-J001-PV001-0003888JO    44880   GRONXADOR          268.01   549   MIXTA
9001-02-J001-PV001-0003889JO    44880   MULTIJOC           268.01   549   MIXTA
9001-02-J002-PV001-0000856JO    44879   BALANCi            68.15    546   FINS_A_5_ANYS
9001-02-J002-PV001-0000858JO    44879   TORRE_TOBOGAN      68.15    546   FINS_A_5_ANYS
9001-02-J002-PV001-0000861JO    44879   VA_I_Ve            68.15    546   FINS_A_5_ANYS
9002-02-J001-PV001-0000853JO    44866   MULTIJOC           115.67   546   FINS_A_5_ANYS
9002-02-J001-PV001-0000854JO    44866   GRIMPAR            115.67   546   FINS_A_5_ANYS
9002-02-J001-PV001-0000855JO    44866   BALANCi            115.67   546   FINS_A_5_ANYS
9004-01-J001-PV001-0003299JO   682666   MULTIJOC           180.93   549   MIXTA
9004-01-J001-PV001-0003301JO   682666   BALANCi            180.93   549   MIXTA
9004-01-J001-PV001-0003302JO   682666   ALTRES_JOCS        180.93   549   MIXTA
9004-01-J001-PV001-0003338JO   682666   GRONXADOR          180.93   549   MIXTA
9005-02-J001-PV001-0000851JO    44856   BALANCi            53.27    546   FINS_A_5_ANYS
9005-02-J001-PV001-0000852JO    44856   TOBOGAN            53.27    546   FINS_A_5_ANYS
9014-01-J001-PV002-0002267JO    87953   GRONXADOR          74.59    547   DE_6_A_12_ANYS
9016-01-J001-PV001-0003837JO   828891   ALTRES_JOCS        290.87   549   MIXTA
9016-01-J001-PV001-0003838JO   828891   ALTRES_JOCS        290.87   549   MIXTA
9016-01-J001-PV001-0003839JO   828891   ALTRES_JOCS        290.87   549   MIXTA
9016-01-J001-PV001-0003840JO   828891   VA_I_Ve            290.87   549   MIXTA
9016-01-J001-PV001-0003841JO   828891   MULTIJOC           290.87   549   MIXTA
9016-01-J001-PV001-0003842JO   828891   GRONXADOR          290.87   549   MIXTA
9016-01-J001-PV001-0003843JO   828891   BALANCi            290.87   549   MIXTA
9016-01-J001-PV001-0004933JO   828891   SEIENT_GRONXADOR   290.87   549   MIXTA
9016-01-J001-PV001-0004934JO   828891   SEIENT_GRONXADOR   290.87   549   MIXTA
9017-01-J001-PV002-0003511JO    44847   TORRE_TOBOGAN      92.29    546   FINS_A_5_ANYS
9017-01-J001-PV002-0003512JO    44847   BALANCi            92.29    546   FINS_A_5_ANYS
9019-02-J001-PV001-0000845JO    44829   TOBOGAN            142.47   546   FINS_A_5_ANYS
9019-02-J001-PV001-0004252JO    44829   BALANCi            142.47   546   FINS_A_5_ANYS
9019-02-J001-PV001-0004253JO    44829   BALANCi            142.47   546   FINS_A_5_ANYS
9020-01-J001-PV001-0003423JO   693666   VA_I_Ve            122.24   546   FINS_A_5_ANYS
9020-01-J001-PV001-0003424JO   693666   MULTIJOC           122.24   546   FINS_A_5_ANYS
9020-01-J001-PV001-0003428JO   693666   BALANCi            122.24   546   FINS_A_5_ANYS
9020-01-J001-PV001-0003429JO   693666   BALANCi            122.24   546   FINS_A_5_ANYS
9020-01-J002-PV001-0003425JO   693667   MULTIJOC           212.36   547   DE_6_A_12_ANYS
9020-01-J002-PV001-0003426JO   693667   TOBOGAN            212.36   547   DE_6_A_12_ANYS
9020-01-J002-PV001-0003427JO   693667   GRONXADOR          212.36   547   DE_6_A_12_ANYS
9020-01-J002-PV001-0004952JO   693667   SEIENT_GRONXADOR   212.36   547   DE_6_A_12_ANYS
9020-01-J002-PV001-0004953JO   693667   SEIENT_GRONXADOR   212.36   547   DE_6_A_12_ANYS
9021-02-J001-PV001-0000841JO    44818   MULTIJOC           136.31   547   DE_6_A_12_ANYS
9021-02-J001-PV001-0000842JO    44818   BALANCi            136.31   547   DE_6_A_12_ANYS
9022-02-J001-PV002-0000839JO    44808   BALANCi            103.70   546   FINS_A_5_ANYS
9022-02-J001-PV002-0004182JO    44808   TORRE_TOBOGAN      103.70   546   FINS_A_5_ANYS
9022-02-J001-PV002-0004183JO    44808   GRONXADOR          103.70   546   FINS_A_5_ANYS
9024-01-J001-PV001-0000835JO    44796   TORRE_TOBOGAN      173.34   546   FINS_A_5_ANYS
9024-01-J001-PV001-0000837JO    44796   TORRE_TOBOGAN      173.34   546   FINS_A_5_ANYS
9024-01-J001-PV001-0000838JO    44796   GRONXADOR          173.34   546   FINS_A_5_ANYS
9025-01-J001-PV001-0004162JO   933968   ALTRES_JOCS        168.07   549   MIXTA
9025-01-J001-PV001-0004163JO   933968   MULTIJOC           168.07   549   MIXTA
9025-01-J001-PV001-0004164JO   933968   BALANCi            168.07   549   MIXTA
9025-01-J001-PV001-0004165JO   933968   BALANCi            168.07   549   MIXTA
9032-01-J001-PV002-0003744JO   827277   VA_I_Ve            168.59   549   MIXTA
9032-01-J001-PV002-0003745JO   827277   TOBOGAN            168.59   549   MIXTA
9032-01-J001-PV002-0003746JO   827277   GRONXADOR          168.59   549   MIXTA
9033-02-J001-PV001-0000832JO    44785   TORRE_TOBOGAN      136.49   547   DE_6_A_12_ANYS
9033-02-J001-PV001-0000833JO    44785   GRONXADOR          136.49   547   DE_6_A_12_ANYS
9045-02-J001-PV001-0002405JO   161137   BALANCi            70.80    547   DE_6_A_12_ANYS
9045-02-J001-PV001-0002406JO   161137   TOBOGAN            70.80    547   DE_6_A_12_ANYS
9054-02-J001-PV001-0000830JO    44778   ALTRES_JOCS        16.70    546   FINS_A_5_ANYS
9054-02-J001-PV001-0000831JO    44778   GRONXADOR          16.70    546   FINS_A_5_ANYS
9054-02-J001-PV001-0004938JO    44778   SEIENT_GRONXADOR   16.70    546   FINS_A_5_ANYS
9056-01-J001-PV001-0003770JO   827876   VA_I_Ve            185.32   549   MIXTA
9056-01-J001-PV001-0003771JO   827876   TOBOGAN            185.32   549   MIXTA
9056-01-J001-PV001-0003772JO   827876   GRONXADOR          185.32   549   MIXTA
9056-01-J001-PV001-0003773JO   827876   EQUILIBRI          185.32   549   MIXTA
9056-01-J001-PV001-0003774JO   827876   EQUILIBRI          185.32   549   MIXTA
9056-01-J001-PV001-0003775JO   827876   EQUILIBRI          185.32   549   MIXTA
9056-01-J001-PV001-0003776JO   827876   EQUILIBRI          185.32   549   MIXTA
9056-01-J001-PV001-0003777JO   827876   EQUILIBRI          185.32   549   MIXTA
9056-01-J001-PV001-0003778JO   827876   EQUILIBRI          185.32   549   MIXTA
9056-01-J001-PV001-0003779JO   827876   EQUILIBRI          185.32   549   MIXTA
9056-01-J001-PV001-0003780JO   827876   EQUILIBRI          185.32   549   MIXTA
9056-01-J001-PV001-0003781JO   827876   EQUILIBRI          185.32   549   MIXTA
9056-01-J001-PV001-0003782JO   827876   EQUILIBRI          185.32   549   MIXTA
9057-02-J001-PV002-0000870JO    44971   ALTRES_JOCS        302.23   546   FINS_A_5_ANYS
9057-02-J001-PV002-0000872JO    44971   MULTIJOC           302.23   546   FINS_A_5_ANYS
9058-06-J001-PV001-0004029JO   908669   GRONXADOR          329.56   549   MIXTA
9058-06-J001-PV001-0004030JO   908669   VA_I_Ve            329.56   549   MIXTA
9058-06-J001-PV001-0004032JO   908669   GRIMPAR            329.56   549   MIXTA
9058-06-J002-PV001-0004027JO   908668   MULTIJOC           292.11   547   DE_6_A_12_ANYS
9058-06-J002-PV001-0004028JO   908668   TIROLINA           292.11   547   DE_6_A_12_ANYS
9060-02-J001-PV002-0004245JO   943264   ALTRES_JOCS        241.50   549   MIXTA
9060-02-J001-PV002-0004246JO    943264   VA_I_Ve         241.50   549   MIXTA
9060-02-J001-PV002-0004247JO    943264   MULTIJOC        241.50   549   MIXTA
9060-02-J001-PV002-0004249JO    943264   VA_I_Ve         241.50   549   MIXTA
9064-02-J001-PV002-0000819JO     44698   TORRE_TOBOGAN   104.45   546   FINS_A_5_ANYS
9064-02-J001-PV002-0000820JO     44698   TOBOGAN         104.45   546   FINS_A_5_ANYS
9064-02-J001-PV002-0004322JO     44698   VA_I_Ve         104.45   546   FINS_A_5_ANYS
9066-03-J001-PV003-0002399JO    694137   BALANCi         125.51   546   FINS_A_5_ANYS
9066-03-J001-PV003-0002401JO    694137   TOBOGAN         125.51   546   FINS_A_5_ANYS
